munic|nome_municipio|sigla_uf|lavoura_perm|lavoura_temp|lavoura_temp_desc|pastagens_naturais|pastagens_plant|matas_f_nat|matas_flor_art|terras_prod|terras_inap
1508159|Uruará|PA|9493,6|7111,2|6831,8|1028,9|64666,1|188409,6|622,3|7603,9|2025,9
1508209|Vigia|PA|542,2|913,5|405,2|426,8|2454,9|7691|19,9|10132,6|978,4
1508308|Viseu|PA|3356,4|9837|11050,7|18583,3|25812,5|58117,2|610,5|36363,9|6312,1
1508357|Vitória do Xingu|PA|2003,4|4304,1|1376,2|13085,9|79356,7|106975,5|128,7|7591,6|1353,2
1508407|Xinguara|PA|1441,9|4100,1|1162,3|823|277768,8|104365,6|380,1|4306,4|8072,9
1600055|Serra do Navio|AP|58,1|239,1|108,2|112|68|1580,3|-|29,5|118,3
1600105|Amapá|AP|37,8|155|-|27651,8|1294,3|12546,3|-|448,6|715,4
1600154|Pedra Branca do Amapari|AP|362,4|1637,1|84,6|556,5|206,6|15450,6|-|476,5|1052,7
1600204|Calçoene|AP|287|223,3|-|30911,5|5581,6|25824,7|-|3227,2|5602,7
1600212|Cutias|AP|4,5|26|252|45015,1|3103,5|15384,6|-|208|917,9
1600238|Ferreira Gomes|AP|187,5|279|206,5|4649|678,5|7009|-|628,5|137
1600253|Itaubal|AP|656,5|178,5|-|17294|590|3049,5|-|969|1014,5
1600279|Laranjal do Jari|AP|183,7|452,4|-|3333,1|59,3|5832,3|9000|327,3|843,4
1600303|Macapá|AP|904,3|1376|25|49491|2645,4|31298,9|-|5000,7|4283,7
1600402|Mazagăo|AP|578,3|1504,2|-|3891,6|1134,4|20090,3|-|4110,9|4056,9
1600501|Oiapoque|AP|519,7|829,4|-|3198,3|4385,1|13364|-|1392,2|393,5
1600535|Porto Grande|AP|5114,6|1398|-|449,5|252|101550|75937|13450,6|998,2
1600550|Pracuúba|AP|183,5|299|60|8053,5|1503,5|9282|-|687|690,2
1600600|Santana|AP|526,2|1110,5|-|7237,9|879,7|13605,7|-|4522,5|1267,9
1600709|Tartarugalzinho|AP|136,6|404,2|57,8|17613,2|3138,3|13820,7|-|1248,3|977,4
1700251|Abreulândia|TO|111,3|736,9|1587,2|65739,6|20077,8|22924,6|-|12563,9|5962,5
1700350|Aliança do Tocantins|TO|234,9|2281,1|9207,6|56513,1|91710,8|29060,8|-|23243,2|12880,5
1700400|Almas|TO|215,1|1140,6|2465|57734,7|14009,7|21396,6|6|24666,5|12470
1700707|Alvorada|TO|79,5|6342,9|2736,2|47389,9|119835,6|28277,7|-|1409,1|3996,3
1701002|Ananás|TO|32,6|597,9|1205,1|7891,2|77598,6|26720,2|-|3030,4|3095,5
1701051|Angico|TO|51,2|605,3|1059,7|12138,7|13928,9|10222,2|-|131,9|732,4
1701101|Aparecida do Rio Negro|TO|132,3|1610,7|2515,2|33153,9|37283|19934,6|-|8322,8|11604,7
1701309|Aragominas|TO|36,4|754,8|15,8|23572,5|45287,5|23691,1|-|129,3|3336,5
1701903|Araguacema|TO|94,8|4196,1|4573,7|64939,2|77973,4|55858,3|-|4801,3|6100,7
1702000|Araguaçu|TO|151,1|4014,9|9306,9|112404,5|219093,5|81172,5|15,1|29490,1|19252,8
1702109|Araguaína|TO|233|1428,6|1136,9|25562,4|241444,6|130347,8|-|10875,9|8307,5
1702208|Araguatins|TO|610,1|2999,3|1829,5|22318|56265,6|44829,5|-|15230|2032,9
1702307|Arapoema|TO|12,9|815,6|315,3|2249,4|222727,1|25321,6|-|12795,3|5110,8
1702406|Arraias|TO|52,1|3953,7|2394,6|192149,8|70507,3|80093,5|-|9082,7|19767,3
1702554|Augustinópolis|TO|65,6|1450,6|800,9|6593,8|28173,6|5410,7|-|221,4|332,7
1702703|Aurora do Tocantins|TO|61|4196,6|1543,1|18835,1|29061,1|22213,7|-|2783,9|7187,9
1702901|Axixá do Tocantins|TO|41,3|729,9|1319,6|1690,5|16586,3|3477,7|-|4435,4|303,8
1703008|Babaçulândia|TO|1440,6|2930,8|5249,8|30700,9|37879,6|23688,1|-|8143,3|7496,1
1703107|Barrolândia|TO|108,6|1068,7|497,3|17853,4|34594|16229,1|-|14400,2|1734,5
1703206|Bernardo Sayăo|TO|133,1|1104,4|1412,7|494,3|77511|28286,2|-|244,4|2483,9
1703305|Bom Jesus do Tocantins|TO|123,6|1199|994,8|43058,7|15931,8|15563,9|-|25223,6|4849,5
1703602|Brasilândia do Tocantins|TO|13,1|343|173|23614,5|19551,1|7306,6|-|515|733,5
1703701|Brejinho de Nazaré|TO|92,8|2652,3|3667,4|68890,6|97258,7|41974,4|1,6|2758,3|9170,3
1703800|Buriti do Tocantins|TO|4,8|982,1|2343,5|1819,8|11813,9|2178,2|-|215,4|24,2
1703826|Cachoeirinha|TO|19,4|289,9|369,3|1892,7|3936,1|1761,3|-|190,6|146,6
1703842|Campos Lindos|TO|120,6|2601,5|4195,1|34630,9|5555,3|20147,1|-|17438,1|6847,7
1703867|Cariri do Tocantins|TO|315,9|719,3|851,8|21387,5|56278,1|10169,3|-|6370,2|2440,7
1703883|Carmolândia|TO|46,9|257,2|217,8|7124,4|15356,8|4489,9|-|1393,9|1108
1703891|Carrasco Bonito|TO|40,2|393,9|1899,6|4733,9|5740,1|1845,9|-|1762,3|172,5
1703909|Caseara|TO|107,3|3790,6|2063,1|20105,6|61132,8|65697,9|-|5691,6|11254,8
1704105|Centenário|TO|49,9|452,6|927,5|46628,4|4754,2|1547,8|-|16407,5|2380,8
1705508|Colinas do Tocantins|TO|44,5|1077,4|616,7|11682,7|55423,3|6588,3|-|2220,4|1854,7
1705557|Combinado|TO|66,6|686,4|14,1|1316,9|10465,3|1067,2|-|5,5|439,6
1705607|Conceiçăo do Tocantins|TO|349,1|1589,1|8257,8|120694,2|18314,1|40530,1|1|41443,5|14977,7
1706001|Couto Magalhăes|TO|181,3|1103|1613,7|50355,3|39934,4|11445,2|-|6768,2|2131,4
1706100|Cristalândia|TO|253,1|4444|5667,2|136983,8|78748,4|46792,3|-|26547,1|6734
1706506|Darcinópolis|TO|149,4|1381,4|2153,9|21872,7|16653,9|13115,4|-|6344,8|7455,2
1707009|Dianópolis|TO|224,4|3979,6|5910|73436,9|23392,4|26470,4|-|14625,4|6370,2
1707108|Divinópolis do Tocantins|TO|61,3|1506,3|3088,4|88916,9|76903,5|27889|-|12399,7|8336,9
1707207|Dois Irmăos do Tocantins|TO|1612|3194,8|3372,1|140972,1|68999,4|66505,4|-|24792,2|13571,5
1707306|Dueré|TO|177,9|14101,1|5441,7|107770,2|79548,2|57963,5|9,7|6974,6|12974,7
1707405|Esperantina|TO|16,4|309,9|749,3|40,2|1490,3|1324|-|538,6|98,4
1707553|Fátima|TO|155,8|1447,8|5952,7|15886,7|14947,3|6625,3|-|2112,2|3764,9
1707652|Figueirópolis|TO|46,2|3916|2208,3|42103,6|85580,5|42087,5|-|2915,3|2798,2
1707702|Filadélfia|TO|286,9|1010,2|2708,3|57516,1|52426,5|25668,4|-|3679,9|5826,8
1708205|Formoso do Araguaia|TO|295,9|34899,5|5182,6|225710,4|100765,8|90409,5|-|56398,2|57331,9
1708254|Fortaleza do Tabocăo|TO|96,8|973,2|1209,9|11387,9|26402,3|9656,7|-|2657,7|1547,9
1708304|Goianorte|TO|711,2|3083,6|1449,7|58041,9|43975,2|22436,8|-|5555,3|4326,9
1709005|Goiatins|TO|506,8|2801,7|9213,9|146494,1|47760,9|89896,6|-|21680,9|31580,3
1709302|Guaraí|TO|261,2|1918,2|3393|66955|60812,8|35304,1|-|9198,4|7687
1709500|Gurupi|TO|200,8|2437,4|1025,6|29839,7|79465,8|22095|-|5156,1|6240,2
1710508|Itacajá|TO|49,6|687,6|300,7|44756,5|24740,9|47192,6|-|4007,4|2025,9
1710706|Itaguatins|TO|94,5|1390,3|2230|6340,1|14067,2|17965,1|-|11674,1|965,9
1710904|Itapiratins|TO|130,2|777,5|2486,9|34715,9|16676,8|14390,3|-|8216,7|3863,7
1711100|Itaporă do Tocantins|TO|49,6|966,8|1145,9|5452,3|69389,9|13381,4|-|8679,3|1418,1
1711506|Jaú do Tocantins|TO|158,3|1496,1|684,9|10000,3|46362,5|29944,6|-|57056,2|24113,6
1711803|Juarina|TO|10,4|545,8|445|5639,2|12552,3|2123,1|-|1486|389
1711902|Lagoa da Confusăo|TO|345,3|12674,7|4847|292851,9|27138,2|61637,7|-|21198,6|2187,6
1711951|Lagoa do Tocantins|TO|54,4|245,5|886|14368,1|2799|8765,2|-|9133|277,7
1712009|Lajeado|TO|82,3|248,1|24,2|5065,1|2941,5|1537,9|-|4739,6|1456,8
1712405|Lizarda|TO|37,5|1911,6|29629,2|109976,6|3323,6|7447,5|-|27358,1|6428,9
1712504|Marianópolis do Tocantins|TO|125,9|3353,9|4481,8|56075,5|78007,9|51135,3|-|5097|3571,5
1712702|Mateiros|TO|12,9|190,7|525,8|24480,5|656,7|767|-|1836,9|382,3
1712801|Maurilândia do Tocantins|TO|27,5|629,9|1212,4|7492,8|6364,6|8110,8|-|1536,3|1192,5
1713205|Miracema do Tocantins|TO|165,9|2321,8|1373,7|47045,4|59264,9|49293,2|-|14199,6|4764,1
1713304|Miranorte|TO|376,7|1030,4|2544,6|24103,6|34043,3|15715,8|-|4927,3|3014,4
1713601|Monte do Carmo|TO|128,1|2027,6|6481|118078,9|55624,2|46042,6|-|12087,6|18943
1713809|Palmeiras do Tocantins|TO|79,4|601,8|511,5|11429,5|18424,5|11299,4|-|7330,5|2680,9
1713957|Muricilândia|TO|17,4|369|48,4|11054,6|59632,1|17165,8|-|5074,3|1633,2
1714203|Natividade|TO|647,1|3077,5|8427,4|153357|34056,8|61021,1|-|33176,2|11967,6
1714302|Nazaré|TO|106,3|1223,9|6381,1|5362|20987,6|13370|-|1793,2|927,4
1714880|Nova Olinda|TO|197,3|692,1|893,9|21749,4|36518,9|19402,7|-|5541|5150
1715002|Nova Rosalândia|TO|42,1|440,2|435|18816,3|17799|5788,8|-|133,8|1188
1715101|Novo Acordo|TO|26,6|224,8|250,2|44633|4581|17845,1|-|6447,7|12497,4
1715150|Novo Alegre|TO|6,3|733,3|182,3|1180,6|12589,8|525,5|-|327,5|199,3
1715259|Novo Jardim|TO|4,1|149,6|346,9|10546,1|4619,3|7921,4|-|2550,5|2100,3
1715705|Palmeirante|TO|164|1047,3|10370|100300,4|33086,2|20518,5|-|13502,9|4772
1715754|Palmeirópolis|TO|192,3|2521,5|1594,7|21745,9|62374,7|32220,5|-|13839,2|13872,4
1716109|Paraíso do Tocantins|TO|451,3|2261,6|2008,8|52159,1|69879|18784,3|-|7638,1|6743,9
1716208|Parană|TO|171,8|1955,2|21267,9|328823,1|46316,4|108166,5|-|43238,1|24358,5
1716307|Pau D'Arco|TO|25,4|714,1|715,1|8800,1|76160,2|21535,6|-|6796,7|405,1
1716505|Pedro Afonso|TO|120,8|4424,4|185,1|23475,1|20459,2|23981,5|4|16322,5|2074,5
1716604|Peixe|TO|164,2|3035,5|6460,5|104959,3|206953,9|86365,2|-|47198,5|14711,9
1716653|Pequizeiro|TO|145,8|1210,3|1281,4|12483,1|57975,8|14894,5|-|2276,4|1098,8
1716703|Colméia|TO|300|1114,3|6517,7|19516|46094,5|12184,6|-|4389,4|1644,9
1717008|Pindorama do Tocantins|TO|107,2|1319|3910,6|46656,2|21238|11447,1|-|5593,9|5548,9
1717206|Piraquę|TO|37,2|466,4|1144,7|1711,3|76004|13083,6|-|1664,9|1509,2
1717503|Pium|TO|2048,8|5734,7|10548,2|228356,7|134405|99630,2|-|5302,3|11281,9
1717800|Ponte Alta do Bom Jesus|TO|90,5|1150,5|5359,6|40207,7|18624,8|12177|-|6198,9|3016,5
1717909|Ponte Alta do Tocantins|TO|410,4|1196,4|6352|152160,1|18536,7|61091|-|23246,9|14927,2
1718006|Porto Alegre do Tocantins|TO|32,7|340,7|25,5|11113,5|3826,5|1844,3|-|4729,7|1202,5
1718204|Porto Nacional|TO|1086,5|6828|6578,7|90836,2|91824,4|34059,5|-|43141,1|13122,2
1718303|Praia Norte|TO|7|582,8|8,8|2366,7|4083,3|397,8|-|3835,9|191,3
1718402|Presidente Kennedy|TO|9,7|474,3|130,7|26019,8|34509,2|10323,7|-|82,3|1026,1
1718501|Recursolândia|TO|201,2|790,6|10652,9|42080,8|5945,7|7276,5|-|17840,2|4729
1718550|Riachinho|TO|35,2|1111,9|782,9|2892,9|26044|10437,1|-|3516,1|313,5
1718659|Rio da Conceiçăo|TO|11,1|169,2|281,5|7874,5|866,7|4002|1,5|5548|3166,1
1718709|Rio dos Bois|TO|49,1|597,9|554,7|18218,5|17381,6|9238,1|-|170,4|2667,9
1718758|Rio Sono|TO|27,1|1287,6|4917|153921,7|15254|12858|-|65688,3|6886,5
1718808|Sampaio|TO|31,4|365,6|1073,2|1695,6|2821,1|869,8|-|876,3|155,4
1718840|Sandolândia|TO|323,2|1951,2|6286,4|146855,6|127956,9|45132,3|9,7|29215,3|5303
1718865|Santa Fé do Araguaia|TO|2,4|90,2|180|-|66955,2|30482|-|4738,4|2174,3
1718881|Santa Maria do Tocantins|TO|24,6|232,6|3498|33689,8|5614,8|18105,7|-|6464,8|1137,7
1718907|Santa Rosa do Tocantins|TO|196|1447,7|3199,9|69461,3|21471,4|19011,1|20,3|4290,4|4392,5
1719004|Santa Tereza do Tocantins|TO|179,8|340,7|1136,5|15160,1|6061,4|3248|-|10484,5|382,7
1720101|Săo Bento do Tocantins|TO|44|548,3|1957,3|6534,8|10261,9|5269,2|-|4489,7|1228,7
1720150|Săo Félix do Tocantins|TO|18,9|262,4|553,2|17553,6|384,8|1217,6|-|3826,9|1569,9
1720200|Săo Miguel do Tocantins|TO|60,8|1017,4|1539,6|3566,8|13004,6|3101,6|1|4894,5|562,4
1720259|Săo Salvador do Tocantins|TO|29|336,5|1384,2|32798,1|17800,2|8356,3|-|20443|10852
1720309|Săo Sebastiăo do Tocantins|TO|6,4|337,5|564,4|1355,4|4665,8|5336,1|-|357,3|605,9
1720499|Săo Valério|TO|377,3|1105,2|2308,7|81069,4|33283,9|22001|-|46226,7|13977,7
1720655|Silvanópolis|TO|183,1|1018,8|919,5|39319,8|28251|13754,1|1,9|10769,6|7129,1
1720804|Sítio Novo do Tocantins|TO|63,7|1350,4|1808,4|3078,2|17737,3|3345,9|2,8|2020,2|373,2
1720853|Sucupira|TO|22,7|1645,1|1389,1|24652,4|44749,7|9220,2|-|38,7|1782,2
1720903|Taguatinga|TO|77,1|4045,4|682,6|49821,7|52392,1|44356,7|-|10170,9|10091,6
1720937|Taipas do Tocantins|TO|2,5|179,3|3245,6|27404,8|11489,6|10170,3|-|5211|3641,8
1721000|Palmas|TO|433,8|3322,9|2207,7|43351,9|31622,2|17150,4|-|3956,9|13200,6
1721109|Tocantínia|TO|135,2|593,6|1006,2|18699,4|11701,2|12064|-|1636,3|3060,3
1721208|Tocantinópolis|TO|158,9|913,8|1565,7|14347|21125,4|13069,9|-|2206|1471,8
1721307|Tupiratins|TO|28,4|165,8|245,7|38840,6|12721|11068,8|-|7066,2|1432,7
1722081|Wanderlândia|TO|617,9|1662,8|3758,3|34127,2|43144,9|20658,4|2,4|8728,2|9639,8
1722107|Xambioá|TO|116,2|719,9|1897,3|33491,3|64406,4|29643|1|2277,1|1858
2100055|Açailândia|MA|2679,2|11159,2|7720,7|126246,5|232642,6|91896,3|2727,6|7229,3|8687,9
2100105|Afonso Cunha|MA|45,3|4326,9|1619,7|5458|4596,8|7000|192|8304,5|2688,2
2100204|Alcântara|MA|865,5|1923|39,7|-|13,7|243,9|-|187,9|117,7
2100303|Aldeias Altas|MA|122,2|3781,9|9874,5|13250,3|3528,9|17065,4|-|11057,4|4669,4
2100402|Altamira do Maranhăo|MA|88,5|4213,7|1159,8|3362,8|28848|1464,2|-|1452,3|848
2100501|Alto Parnaíba|MA|289,2|9314,3|9096,5|165990,3|18727,3|31631,5|8|90664,1|34458,4
2100600|Amarante do Maranhăo|MA|625,6|9815,6|18039,7|13040,4|62311,7|98540,4|968,4|9045,5|5793,1
2100709|Anajatuba|MA|267,1|2078|1685,9|7767,6|3371,3|2116,8|-|1531,9|1961,6
2100808|Anapurus|MA|818,7|1739,4|5175,5|2055,7|369,5|4075,8|-|6859,9|859,6
2100907|Araioses|MA|2057,2|10380,7|3457|19611,7|2171|9215,3|-|12128,7|3921,9
2100956|Arame|MA|106|11985,3|11901,4|2427,5|67913,2|115328,9|-|34752,3|3275
2101004|Arari|MA|170|2391,7|1057,8|39777,4|4980,3|6075,5|74|1994,8|2943,2
2101103|Axixá|MA|254,4|1523,3|124|305,1|0,5|770,7|0,9|497,2|221,4
2101202|Bacabal|MA|202,3|5046,9|3536,5|31801,2|61132,6|11811,9|-|5562,9|5204,7
2101301|Bacuri|MA|10,4|1977,3|30,7|3,8|241,6|570,1|-|2957,8|2,9
2101400|Balsas|MA|241,8|21860,8|16504,8|85368,1|42748,5|91768,2|-|62877,2|29068,5
2101509|Barăo de Grajaú|MA|472,1|2234,1|5139,3|11535,8|2906,9|19538,5|-|12411,2|6147
2101608|Barra do Corda|MA|1660,2|15735,1|35856|34313,3|41235,5|61768,1|499,7|40165,1|12115,8
2101707|Barreirinhas|MA|3896,5|3361,3|583,1|1274,4|18|1542,1|-|5805,1|290,4
2101806|Benedito Leite|MA|46,7|7672,9|6154,7|16367|5671,5|34013,1|-|30544,8|7802,1
2101905|Bequimăo|MA|675,3|5732|228|1978,3|4526,9|1958,6|2,9|2360,7|87,3
2102002|Bom Jardim|MA|237,8|18742,9|32022,6|32728,5|81728,2|64488,5|16|21604,9|1777,5
2102101|Brejo|MA|473,3|4119,4|6206,8|8004,2|2010,8|21837|-|8665,4|1318,1
2102200|Buriti|MA|511,1|4116,3|6681,2|7514,2|3147,2|26598,9|-|13451,7|1816,3
2102309|Buriti Bravo|MA|2789,4|5495,9|5628,7|8969,4|10384,8|41679,8|22,7|6841,7|2693,1
2102408|Cajapió|MA|188,4|1419,2|1962,6|6984|430,8|603,4|0,5|451,8|269,6
2102507|Cajari|MA|94,1|1840,2|56,7|9402,6|557,7|4797,1|-|345,6|60,3
2102606|Cândido Mendes|MA|417|9562,8|8575,5|12569,6|21151|41028|-|20898,9|1573,8
2102705|Cantanhede|MA|43|3659,6|4811,1|15275,2|10320,4|20750,3|-|13479,5|2432,7
2102804|Carolina|MA|658,1|4805,7|8214,2|55597|24718,7|84309,8|3|38323,9|16916,2
2102903|Carutapera|MA|637,3|5368|4352,9|15260,9|18872,7|39202,5|0,1|5554|2058,9
2103000|Caxias|MA|714,3|13789,4|30004,8|38594,9|33036,3|48244,3|9710|55030,6|8236,1
2103109|Cedral|MA|218,9|2512,6|1547,1|243,7|165|961|-|1512,4|200,1
2103208|Chapadinha|MA|288,3|5764,4|10613,7|38919|6397,2|49752,6|-|27909,1|4197,2
2103307|Codó|MA|1697,3|10105|21854,4|33763|68137,7|59556,5|38|35332,1|9217,2
2103406|Coelho Neto|MA|79,2|5329,1|1342,9|2481|574,7|7568,5|332,6|18466,9|1014,2
2103505|Colinas|MA|1424|8351,2|12953,5|11041,4|9941,2|18784,8|-|20485,9|2833,8
2103604|Coroatá|MA|715,5|10278,2|9950,3|23004,8|20720,1|19566,8|-|22881,3|3500,2
2103703|Cururupu|MA|1061,8|2195,4|234,1|2446,5|53,4|1816,6|-|534,5|501,2
2103802|Dom Pedro|MA|139,8|1220,7|5877,3|405,1|9664,4|1038,4|95|6861,6|252,6
2103901|Duque Bacelar|MA|12,9|2429|6938,9|4453,7|1844|2834|-|5722,9|953
2104008|Esperantinópolis|MA|340,2|6090,8|19094,6|4688,2|23586,4|3058|209,1|10306,6|1031,2
2104057|Estreito|MA|3490,6|6768,6|3778,2|71606,3|61751,2|64988,8|67,8|19844,6|14355,4
2104107|Fortaleza dos Nogueiras|MA|158,5|10468,1|8949|23491,6|41917,9|20599,7|-|67357,5|2530,7
2104206|Fortuna|MA|65,1|4529,9|5758,2|819,7|12289,4|6682,9|0,3|5580,5|223,6
2104305|Godofredo Viana|MA|498,8|5374,3|10049,6|1416,2|26436,3|41254|-|24574,5|1250,4
2104404|Gonçalves Dias|MA|72,8|3176,3|11252,4|8361,9|18792,4|4077|-|16578,4|1264,1
2104503|Governador Archer|MA|68|1696,7|3403,6|7785,4|11340,1|7124,6|-|2962,6|1144,3
2104602|Governador Eugęnio Barros|MA|89,9|5410,9|15892,8|4439,3|10560,8|1646,8|2|21073,1|1289,5
2104701|Graça Aranha|MA|23,4|1003,6|4026|233,9|7150,9|450,2|121|3220,4|141,8
2104800|Grajaú|MA|599,1|12405,4|17219,6|66250,9|62462,2|102593,1|6|112781,5|13493,4
2104909|Guimarăes|MA|174,8|595,2|42,8|57|64,3|25,3|0,8|25,6|3,3
2105005|Humberto de Campos|MA|498,1|2044,9|148,7|1866,7|264|1296,3|0,5|1182,1|445,9
2105104|Icatu|MA|40,3|2287|534,3|261,4|17,2|96,8|2,1|579,6|215,8
2105203|Igarapé Grande|MA|197|1401,8|4210,7|871,3|36906,7|2441,5|80,1|2411,7|1476,5
2105302|Imperatriz|MA|1119,3|7555,4|24107,1|26941,5|194209|66092,9|4690,5|30138,1|10414,5
2105401|Itapecuru Mirim|MA|534,8|3949,5|3351,1|20366,6|10571,6|21607,3|125,2|8864,9|1572
2105500|Joăo Lisboa|MA|326,1|12775,1|14462,7|4547,2|106771,3|23307,3|48,4|54361,1|3951,6
2105609|Joselândia|MA|342,3|3295,1|7452,3|1779,7|14167,6|6500,5|-|6790,1|1354,7
2105708|Lago da Pedra|MA|440,2|8575,6|16806,4|11948,6|46153,9|6319,2|-|14358,5|2208,5
2105807|Lago do Junco|MA|293,6|2809,4|3526,4|6137,8|15923,9|2759,5|-|1502,1|901,7
2105906|Lago Verde|MA|322,6|1572,7|1799,9|6198,9|25258,6|1935,8|-|2051,6|888,7
2106003|Lima Campos|MA|799,1|1891,5|1923,8|1811,5|9111,3|3371|-|7742,9|1126,8
2106102|Loreto|MA|607,3|3071,9|33145,7|35043,8|8921,8|34106,9|-|26569,9|21400,4
2106201|Luís Domingues|MA|294,7|1868,2|3705|10144,4|8023,2|9480,3|-|2365,9|838,7
2106300|Magalhăes de Almeida|MA|631,9|4622,4|1533,6|3304,3|524,2|3332|-|2217,3|469,9
2106409|Mata Roma|MA|244,7|1224,6|2670|1922,7|560,8|9605,3|-|2953,3|304
2106508|Matinha|MA|135,6|3377,9|2779,2|3601,5|3609,6|1464,6|2,7|1390,7|698,7
2106607|Matőes|MA|476,3|7364,2|25607,6|7790,8|9245,2|11498,9|69,6|27198,5|1483,4
2106706|Mirador|MA|486,3|5827,8|13166,8|27240,7|7953|56171,4|-|33312|9453,2
2106755|Miranda do Norte|MA|158,2|444,4|1043|3158,2|5151|2728,5|-|3917,7|266
2106805|Mirinzal|MA|2072,3|6542,2|2337,4|4628,3|688,5|6427,3|-|7042,9|1430,3
2106904|Monçăo|MA|143,3|2638,4|2961,2|17447,4|23906|4198,9|-|12115,9|1012
2107001|Montes Altos|MA|1556,9|3636,6|2957,2|44807,8|51122,7|73421,2|422,1|10252,4|10127,6
2107100|Morros|MA|33,9|3114,4|25,1|14676,5|-|219,4|-|528,5|83
2107209|Nina Rodrigues|MA|124|892,9|870|5284,8|2503,5|1952,4|-|6807,3|227,1
2107308|Nova Iorque|MA|166,6|1241,7|1703,2|3967,3|1672,2|11902,4|-|4718,9|3068,3
2107407|Olho d'Água das Cunhăs|MA|112,9|1233,1|1471,7|31288,3|20138,7|329,5|-|855|1029,7
2107506|Paço do Lumiar|MA|267,5|646,1|288,4|155,5|156,6|201,6|-|677,6|101,9
2107605|Palmeirândia|MA|125,7|2575,3|625,7|474,6|758,9|1280,1|-|1380,3|148,2
2107704|Paraibano|MA|42,8|3581|5230,4|4913,9|5515,8|8302,5|-|5409|1642,3
2107803|Parnarama|MA|155,2|7574,6|28756,2|23135,2|40411,5|37278,8|3|18802,4|2891,7
2107902|Passagem Franca|MA|327,8|6478,3|13177|16621|16725,2|47996,4|-|29228,6|4573,3
2108009|Pastos Bons|MA|113|4155,6|6731,8|10973,7|6459,1|11878,1|-|16089,4|5935,1
2108108|Paulo Ramos|MA|100,1|11574,4|14560,2|18662,9|53964,4|52210,7|-|11873,6|5972,9
2108207|Pedreiras|MA|996,1|1853,8|2795,4|6392,4|12718,2|3800,9|17,1|3865,9|1431,6
2108306|Penalva|MA|1185,4|5075,8|5063,2|5418|4178,2|8047,1|57,1|12372,2|1104,7
2108405|Peri Mirim|MA|90,9|2895,3|188,4|1794,2|487,8|767,3|-|2747,8|267,4
2108504|Pindaré-Mirim|MA|32,8|1243,9|347,2|7032,9|11706|1824,7|-|1796,8|275,8
2108603|Pinheiro|MA|1005,8|7024,5|4408,8|15789,6|5148,6|20112|-|8816,5|1958,2
2108702|Pio XII|MA|77,2|3358,8|1701,2|9509,9|26677,4|4396,5|28,4|5139,4|349,6
2108801|Pirapemas|MA|192,7|2965,1|7744,7|10409,4|3538,2|11017,4|-|13019,7|3237,8
2108900|Poçăo de Pedras|MA|99,9|4408,6|3474,1|3595,3|33857,4|2569,5|82|1783,3|981,2
2109007|Porto Franco|MA|731,1|10109,9|2550,8|27456,9|89432,2|82957|246,3|18181,6|14855,3
2109106|Presidente Dutra|MA|214,2|5301|8092,1|12681,9|28040,6|13517,3|-|6425,3|2429,7
2109205|Presidente Juscelino|MA|13,5|1344,6|395,3|2789|15,4|2230,5|-|1008,4|155,5
2109304|Presidente Vargas|MA|104,6|1215,2|2807|8828,6|3870,8|1152|-|910,1|682,5
2109403|Primeira Cruz|MA|7246,5|1015,1|380,9|5402,7|56,3|2332,8|1,1|2876,7|1949,8
2109502|Riachăo|MA|393,4|12957|24167,3|113116,9|83444,1|39072,6|-|106170,2|17659,3
2109601|Rosário|MA|538,3|2276,2|2497,5|2233,9|2625,5|823,2|141|1437,1|161,3
2109700|Sambaíba|MA|304,4|19221,4|16884,3|69762,2|10958|29442,3|30|23816,3|16415,9
2109809|Santa Helena|MA|74,4|1081,8|474,1|13631,9|3967,9|2334,9|-|3018,1|208,2
2109908|Santa Inęs|MA|90,4|1103,2|690,2|9637,1|19384,5|1435|100,5|530,3|355,7
2110005|Santa Luzia|MA|532|30487,1|48819,4|35733,9|144412,5|94586,7|1085|39002,9|5526,3
2110039|Santa Luzia do Paruá|MA|254,8|8953,6|14827,5|67745|85731,9|19279,9|621|36619,8|5102,8
2110104|Santa Quitéria do Maranhăo|MA|5037,6|3870,4|2618,1|6892,9|666,8|40330,4|3160|9465,3|2553,1
2110203|Santa Rita|MA|131|1884,3|1512,8|7642,1|4204,3|5846,5|19,5|3077,9|1504,6
2110302|Santo Antônio dos Lopes|MA|578,5|3265,1|8861,1|2963|24658,1|8373,4|-|7043,1|1267,3
2110401|Săo Benedito do Rio Preto|MA|22,6|2362,6|655,2|11468,6|674,6|7591|-|22024,3|1640,1
2110500|Săo Bento|MA|31,9|2096,6|1996,3|992,1|260,8|1391,3|-|2650,8|880,2
2110609|Săo Bernardo|MA|667,8|7510,6|5246,4|4629,4|2038,6|16356,7|201,1|9214,2|1847,5
2110708|Săo Domingos do Maranhăo|MA|204,5|9557,1|21355,1|4024,1|22437|8356,1|402,3|23772,5|577,9
2110807|Săo Félix de Balsas|MA|51,1|1863,7|11508,3|13731,1|3134,9|13269,6|-|12514|1674,1
2110906|Săo Francisco do Maranhăo|MA|752,4|3344,7|12903,2|15274,1|5432,9|35584,2|-|23078,4|6087,9
2111003|Săo Joăo Batista|MA|237,9|2163,5|824|2403,9|313|174,2|2|866,1|368,3
2111102|Săo Joăo dos Patos|MA|196,5|2697,1|3487,9|12357,8|6935,2|16399,5|-|11613,6|2670,3
